Rk,Player,market value,id,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG
Pape Abou Cisse,8bc373ea,6000000,sn SEN,DF,gr Olympiacos,24,1995,5.0,0,5,0,0.0,1.00,0.00,0.00,,20.5,1,0,0,0.4,0.4,0.07,-0.4,-0.4
Tammy Abraham,f586779e,38000000,eng ENG,FW,eng Chelsea,22,1997,2.6,1,6,2,33.3,2.35,0.78,0.17,0.50,11.3,0,0,0,0.9,0.9,0.15,+0.1,+0.1
Francesco Acerbi,b96b595c,10000000,it ITA,DF,it Lazio,32,1988,8.0,0,5,1,20.0,0.62,0.12,0.00,0.00,11.8,0,0,0,0.4,0.4,0.07,-0.4,-0.4
Marcos Acuña,81442ecb,15000000,ar ARG,DF,es Sevilla,28,1991,3.6,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Tyler Adams,2b09d998,20000000,us USA,DFMF,de RB Leipzig,21,1999,3.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Karim Adeyemi,501055d8,10000000,de GER,FW,at RB Salzburg,18,2002,0.6,1,2,1,50.0,3.46,1.73,0.50,1.00,15.9,0,0,0,0.6,0.6,0.28,+0.4,+0.4
Adrián,f76e6b4e,1000000,es ESP,GK,eng Liverpool,33,1987,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Nayef Aguerd,288e1e13,8000000,ma MAR,DF,fr Rennes,24,1996,3.1,0,3,0,0.0,0.98,0.00,0.00,,18.6,0,0,0,0.1,0.1,0.03,-0.1,-0.1
Sergio Agüero,4d034881,18000000,ar ARG,FW,eng Manchester City,32,1988,1.7,2,1,1,100.0,0.59,0.59,1.00,1.00,15.0,0,1,1,1.4,0.7,0.66,+0.6,+0.3
Manuel Akanji,89ac64a6,30000000,ch SUI,DF,de Dortmund,25,1995,7.0,0,3,2,66.7,0.43,0.29,0.00,0.00,16.1,1,0,0,0.2,0.2,0.07,-0.2,-0.2
Marley Aké,414e1f69,2500000,fr FRA,FWMF,fr Marseille,19,2001,0.4,0,1,0,0.0,2.31,0.00,0.00,,4.1,0,0,0,0.1,0.1,0.09,-0.1,-0.1
Nathan Aké,eaeca114,32000000,nl NED,DF,eng Manchester City,25,1995,2.0,0,1,1,100.0,0.50,0.50,0.00,0.00,7.0,0,0,0,0.1,0.1,0.14,-0.1,-0.1
Jean-Daniel Akpa-Akpro,fdf4b948,3500000,ci CIV,MF,it Lazio,27,1992,3.2,1,3,1,33.3,0.93,0.31,0.33,1.00,13.8,0,0,0,0.4,0.4,0.13,+0.6,+0.6
David Alaba,05439de2,55000000,at AUT,DFMF,de Bayern Munich,28,1992,9.0,0,10,3,30.0,1.11,0.33,0.00,0.00,19.9,2,0,0,0.8,0.8,0.08,-0.8,-0.8
Jordi Alba,4601e194,20000000,es ESP,DF,es Barcelona,31,1989,5.4,0,1,0,0.0,0.19,0.00,0.00,,14.9,0,0,0,0.1,0.1,0.06,-0.1,-0.1
Luis Alberto,5294a83f,45000000,es ESP,MF,it Lazio,27,1992,5.3,0,6,4,66.7,1.14,0.76,0.00,0.00,19.8,0,0,0,0.4,0.4,0.07,-0.4,-0.4
Thiago Alcántara,77e84962,30000000,es ESP,MF,eng Liverpool,29,1991,2.5,0,2,1,50.0,0.81,0.41,0.00,0.00,21.0,0,0,0,0.1,0.1,0.05,-0.1,-0.1
Danijel Aleksić,d68cb24c,2500000,rs SRB,MF,tr Başakşehir,29,1991,1.2,0,4,2,50.0,3.33,1.67,0.00,0.00,22.4,1,0,0,0.1,0.1,0.03,-0.1,-0.1
Carles Aleñá,6c811eb7,15000000,es ESP,MF,es Barcelona,22,1998,1.4,0,3,0,0.0,2.18,0.00,0.00,,24.7,0,0,0,0.1,0.1,0.02,-0.1,-0.1
Trent Alexander-Arnold,cd1acf9d,75000000,eng ENG,DF,eng Liverpool,21,1998,7.9,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Hasan Ali Kaldırım,edd38473,1000000,tr TUR,DF,tr Başakşehir,30,1989,1.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Alisson,7a2e46a8,60000000,br BRA,GK,eng Liverpool,27,1992,7.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Marcos Alonso,f4290206,12000000,es ESP,DF,eng Chelsea,29,1990,2.0,0,2,1,50.0,1.01,0.50,0.00,0.00,22.5,0,0,0,0.0,0.0,0.02,0.0,0.0
Éder Álvarez Balanta,8ce30c57,4500000,co COL,MF,be Club Brugge,27,1993,2.6,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Edson Álvarez,8b3ab7ad,14000000,mx MEX,MFDF,nl Ajax,22,1997,1.4,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Jordan Amavi,22721b88,9000000,fr FRA,DF,fr Marseille,26,1994,5.0,0,1,0,0.0,0.20,0.00,0.00,,32.4,0,0,0,0.0,0.0,0.01,0.0,0.0
Mikkel Andersen,63e905bc,200000,dk DEN,GK,dk Midtjylland,31,1988,2.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Felipe Anderson,9f1893b9,10000000,br BRA,FW,pt Porto,27,1993,0.7,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Mikael Anderson,0a721e85,1500000,is ISL,MFFW,dk Midtjylland,22,1998,1.9,0,4,1,25.0,2.13,0.53,0.00,0.00,20.2,0,0,0,0.1,0.1,0.03,-0.1,-0.1
Joel Andersson,b5f66351,2000000,se SWE,DF,dk Midtjylland,23,1996,4.4,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Oleksandr Andriyevskyi,4e3f5992,1200000,ua UKR,MF,ua Dynamo Kyiv,26,1994,1.4,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Angeliño,30941e96,35000000,es ESP,DF,de RB Leipzig,23,1997,7.0,3,12,5,41.7,1.73,0.72,0.25,0.60,14.9,0,0,0,1.6,1.6,0.13,+1.4,+1.4
Faustino Anjorin,b105919e,2500000,eng ENG,FW,eng Chelsea,18,2001,0.9,0,2,0,0.0,2.28,0.00,0.00,,14.2,0,0,0,0.1,0.1,0.06,-0.1,-0.1
Marcos Antônio,108fe016,8000000,br BRA,MF,ua Shakhtar,20,2000,2.7,0,1,1,100.0,0.37,0.37,0.00,0.00,27.1,0,0,0,0.0,0.0,0.04,0.0,0.0
Antony,99127249,25000000,br BRA,FW,nl Ajax,20,2000,4.0,1,9,7,77.8,2.26,1.76,0.11,0.14,19.7,0,0,0,0.7,0.7,0.07,+0.3,+0.3
Youssef El-Arabi,c63f6e46,3000000,ma MAR,FW,gr Olympiacos,33,1987,4.7,0,7,3,42.9,1.49,0.64,0.00,0.00,13.3,0,0,0,0.8,0.8,0.12,-0.8,-0.8
Ronald Araújo,2bef2bca,25000000,uy URU,DF,es Barcelona,21,1999,1.6,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Ari,30643ce2,600000,ru RUS,FW,ru Krasnodar,34,1985,0.3,0,2,1,50.0,7.20,3.60,0.00,0.00,13.7,0,0,0,0.2,0.2,0.08,-0.2,-0.2
Bright Arrey-Mbi,1394bf42,1000000,de GER,DF,de Bayern Munich,17,2003,0.7,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Sergio Arribas,1e465e70,3000000,es ESP,FW,es Real Madrid,18,2001,0.4,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Kepa Arrizabalaga,28d596a0,13000000,es ESP,GK,eng Chelsea,25,1994,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Marco Asensio,45af8a54,35000000,es ESP,FW,es Real Madrid,24,1996,6.9,2,23,11,47.8,3.34,1.60,0.09,0.18,17.0,1,0,0,2.5,2.5,0.13,-0.5,-0.5
Majeed Ashimeru,552e00b9,2500000,gh GHA,MF,at RB Salzburg,22,1997,0.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Sardar Azmoun,10549b49,25000000,ir IRN,FW,ru Zenit,25,1995,3.2,0,8,1,12.5,2.50,0.31,0.00,0.00,11.3,0,0,0,0.8,0.8,0.11,-0.8,-0.8
César Azpilicueta,53cad200,13000000,es ESP,DF,eng Chelsea,30,1989,10.7,0,4,1,25.0,0.37,0.09,0.00,0.00,9.1,0,0,0,0.4,0.4,0.11,-0.4,-0.4
Demba Ba,8b683d09,500000,sn SEN,FW,tr Başakşehir,35,1985,3.6,1,9,3,33.3,2.47,0.82,0.11,0.33,19.4,0,0,0,1.0,1.0,0.11,0.0,0.0
Ousseynou Ba,60c07b31,5000000,sn SEN,DF,gr Olympiacos,24,1995,2.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Youssouph Badji,6a2b9aee,3500000,sn SEN,FW,be Club Brugge,18,2001,0.4,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Mitchel Bakker,a8567629,10000000,nl NED,DF,fr Paris S-G,20,2000,4.6,0,3,1,33.3,0.66,0.22,0.00,0.00,12.5,0,0,0,0.4,0.4,0.12,-0.4,-0.4
Leonardo Balerdi,7c3ed041,8000000,ar ARG,DF,fr Marseille,21,1999,2.8,0,1,0,0.0,0.36,0.00,0.00,,14.3,0,0,0,0.0,0.0,0.03,0.0,0.0
Tudor Băluță,ed33f42d,2000000,ro ROU,MF,ua Dynamo Kyiv,21,1999,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Nicolò Barella,6928979a,65000000,it ITA,MF,it Inter,23,1997,5.9,0,4,0,0.0,0.68,0.00,0.00,,16.8,0,0,0,0.3,0.3,0.08,-0.3,-0.3
Romário Baró,a4e16ab4,5000000,pt POR,MF,pt Porto,20,2000,0.7,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Wílmar Barrios,8e7f49d3,15000000,co COL,MF,ru Zenit,26,1993,5.5,0,1,0,0.0,0.18,0.00,0.00,,31.1,0,0,0,0.0,0.0,0.01,0.0,0.0
Alessandro Bastoni,75b86fb3,60000000,it ITA,DF,it Inter,21,1999,4.6,0,2,0,0.0,0.44,0.00,0.00,,16.9,0,0,0,0.1,0.1,0.04,-0.1,-0.1
Roko Baturina,c432ba7d,700000,hr CRO,MFFW,hu Ferencváros,20,2000,0.4,0,1,1,100.0,2.43,2.43,0.00,0.00,8.0,0,0,0,0.2,0.2,0.18,-0.2,-0.2
Donny van de Beek,50dc94ce,30000000,nl NED,MFFW,eng Manchester Utd,23,1997,3.1,0,1,0,0.0,0.32,0.00,0.00,,13.6,0,0,0,0.1,0.1,0.05,-0.1,-0.1
Jude Bellingham,57d88cf9,55000000,eng ENG,MF,de Dortmund,17,2003,7.6,1,10,4,40.0,1.31,0.52,0.10,0.25,18.3,0,0,0,0.8,0.8,0.08,+0.2,+0.2
Darío Benedetto,bef0a7ac,7000000,ar ARG,FW,fr Marseille,30,1990,2.9,0,5,1,20.0,1.75,0.35,0.00,0.00,16.0,0,0,0,0.7,0.7,0.14,-0.7,-0.7
László Bénes,fe888e39,4000000,sk SVK,MF,de M'Gladbach,22,1997,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Ramy Bensebaini,378825c7,22000000,dz ALG,DF,de M'Gladbach,25,1995,5.0,2,3,1,33.3,0.60,0.20,0.33,1.00,18.5,1,1,1,1.1,0.3,0.11,+0.9,+0.7
Rodrigo Bentancur,3b8674e6,35000000,uy URU,MF,it Juventus,23,1997,5.2,0,5,1,20.0,0.95,0.19,0.00,0.00,24.0,0,0,0,0.1,0.1,0.03,-0.1,-0.1
Karim Benzema,70d74ece,25000000,fr FRA,FW,es Real Madrid,32,1987,9.3,6,34,17,50.0,3.64,1.82,0.18,0.35,12.8,0,0,0,5.0,5.0,0.15,+1.0,+1.0
Marcus Berg,b39bf63f,1200000,se SWE,FW,ru Krasnodar,33,1986,5.7,2,9,4,44.4,1.59,0.71,0.11,0.25,13.4,0,1,1,2.6,1.8,0.20,-0.6,-0.8
Mergim Berisha,eb6e14be,10000000,de GER,MFFW,at RB Salzburg,22,1998,5.2,4,17,8,47.1,3.24,1.53,0.24,0.50,15.0,1,0,0,3.1,3.1,0.18,+0.9,+0.9
Federico Bernardeschi,ee93c1a9,15000000,it ITA,MFDF,it Juventus,26,1994,1.7,0,9,1,11.1,5.40,0.60,0.00,0.00,16.1,0,0,0,1.0,1.0,0.11,-1.0,-1.0
Miha Blažič,3cdfc63e,2000000,si SVN,DF,hu Ferencváros,27,1993,6.0,0,3,0,0.0,0.50,0.00,0.00,,27.7,0,0,0,0.1,0.1,0.02,-0.1,-0.1
Daley Blind,691bef82,15000000,nl NED,DFMF,nl Ajax,30,1990,4.6,0,1,0,0.0,0.22,0.00,0.00,,24.6,0,0,0,0.0,0.0,0.02,0.0,0.0
Jérôme Boateng,2db2fd7b,8500000,de GER,DF,de Bayern Munich,31,1988,5.8,1,1,1,100.0,0.17,0.17,1.00,1.00,8.0,0,0,0,0.1,0.1,0.09,+0.9,+0.9
Franck Boli,9c2b4382,1100000,ci CIV,FWMF,hu Ferencváros,26,1993,0.9,2,6,5,83.3,6.59,5.49,0.33,0.40,12.1,0,0,0,1.8,1.8,0.32,+0.2,+0.2
Boli Bolingoli-Mbombo,c603ad6a,2200000,be BEL,DF,tr Başakşehir,25,1995,4.1,0,1,0,0.0,0.24,0.00,0.00,,20.8,0,0,0,0.0,0.0,0.03,0.0,0.0
Valerii Bondar,7713c72a,3000000,ua UKR,DF,ua Shakhtar,21,1999,6.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Leonardo Bonucci,52ec54d0,8000000,it ITA,DF,it Juventus,33,1987,5.5,0,1,0,0.0,0.18,0.00,0.00,,11.2,0,0,0,0.0,0.0,0.02,0.0,0.0
Endre Botka,2cb77ec6,1000000,hu HUN,DF,hu Ferencváros,25,1994,2.9,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Andreas Bouchalakis,1c07b06e,5000000,gr GRE,MF,gr Olympiacos,27,1993,4.6,0,5,0,0.0,1.08,0.00,0.00,,23.9,0,0,0,0.1,0.1,0.02,-0.1,-0.1
Yassine Bounou,f6798fc3,18000000,ma MAR,GK,es Sevilla,29,1991,5.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Benjamin Bourigeaud,20e73fac,15000000,fr FRA,MF,fr Rennes,26,1994,4.1,0,7,2,28.6,1.71,0.49,0.00,0.00,17.7,2,0,0,0.7,0.7,0.10,-0.7,-0.7
Denys Boyko,1e064bfb,1000000,ua UKR,GK,ua Dynamo Kyiv,32,1988,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Martin Braithwaite,fd771f95,9000000,dk DEN,FW,es Barcelona,29,1991,2.6,3,7,3,42.9,2.70,1.16,0.29,0.67,11.9,0,1,1,2.4,1.7,0.24,+0.6,+0.3
Julian Brandt,a167537f,20000000,de GER,MF,de Dortmund,24,1996,2.4,0,3,0,0.0,1.24,0.00,0.00,,18.4,0,0,0,0.1,0.1,0.03,-0.1,-0.1
Brian Brobbey,4c184730,7500000,nl NED,FW,nl Ajax,18,2002,0.5,0,1,1,100.0,2.00,2.00,0.00,0.00,7.3,0,0,0,0.1,0.1,0.09,-0.1,-0.1
Marcelo Brozović,33b8d077,40000000,hr CRO,MF,it Inter,27,1992,4.1,0,4,1,25.0,0.97,0.24,0.00,0.00,19.7,0,0,0,0.2,0.2,0.05,-0.2,-0.2
Bruma,5caa62a7,5000000,pt POR,FWMF,gr Olympiacos,25,1994,0.7,0,1,0,0.0,1.36,0.00,0.00,,16.0,0,0,0,0.1,0.1,0.06,-0.1,-0.1
Gianluigi Buffon,e40d028b,1000000,it ITA,GK,it Juventus,42,1978,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Roman Bürki,9d12e142,4000000,ch SUI,GK,de Dortmund,29,1990,4.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Heorhiy Bushchan,eb2b33aa,5000000,ua UKR,GK,ua Dynamo Kyiv,26,1994,4.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Sergio Busquets,5ab0ea87,9000000,es ESP,MF,es Barcelona,32,1988,3.7,0,4,2,50.0,1.08,0.54,0.00,0.00,10.3,0,0,0,0.1,0.1,0.04,-0.1,-0.1
Vitaliy Buyalskyi,b8814868,5000000,ua UKR,MF,ua Dynamo Kyiv,27,1993,3.8,0,5,1,20.0,1.31,0.26,0.00,0.00,13.5,0,0,0,0.4,0.4,0.09,-0.4,-0.4
Rémy Cabella,148e136f,9000000,fr FRA,MFFW,ru Krasnodar,30,1990,2.8,1,5,2,40.0,1.78,0.71,0.20,0.50,14.1,0,0,0,1.2,1.2,0.24,-0.2,-0.2
Júnior Caiçara,038aa94a,1300000,br BRA,DF,tr Başakşehir,31,1989,0.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Felipe Caicedo,93b891d1,4000000,ec ECU,FWMF,it Lazio,31,1988,1.5,1,4,1,25.0,2.65,0.66,0.25,1.00,11.5,0,0,0,0.3,0.3,0.08,+0.7,+0.7
Jens Cajuste,928a4a61,5000000,se SWE,MF,dk Midtjylland,20,1999,3.6,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Mattia Caldara,ac7e640b,5000000,it ITA,DF,it Atalanta,26,1994,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Duje Ćaleta-Car,94f8d10c,25000000,hr CRO,DF,fr Marseille,23,1996,4.0,0,2,0,0.0,0.50,0.00,0.00,,6.5,0,0,0,0.3,0.3,0.17,-0.3,-0.3
Mohamed Camara,489e80e3,10000000,ml MLI,MF,at RB Salzburg,20,2000,4.6,0,4,1,25.0,0.88,0.22,0.00,0.00,22.9,0,0,0,0.1,0.1,0.03,-0.1,-0.1
Mohamed Camara,13ea2544,3000000,gn GUI,MF,gr Olympiacos,23,1997,3.2,1,4,1,25.0,1.26,0.31,0.25,1.00,19.1,0,0,0,0.2,0.2,0.05,+0.8,+0.8
Eduardo Camavinga,7b9c2d84,55000000,fr FRA,MF,fr Rennes,17,2002,3.6,0,5,2,40.0,1.37,0.55,0.00,0.00,27.1,0,0,0,0.1,0.1,0.03,-0.1,-0.1
Sergio Camello,873619c6,2300000,es ESP,MF,es Atlético Madrid,19,2001,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Emre Can,a65ce836,26000000,de GER,MFDF,de Dortmund,26,1994,5.2,0,4,0,0.0,0.77,0.00,0.00,,20.2,0,0,0,0.2,0.2,0.04,-0.2,-0.2
João Cancelo,bd6351cd,55000000,pt POR,DF,eng Manchester City,26,1994,6.7,1,8,3,37.5,1.19,0.45,0.13,0.33,22.9,0,0,0,0.4,0.4,0.05,+0.6,+0.6
Diego Carlos,b4a014b1,45000000,br BRA,DF,es Sevilla,27,1993,8.0,0,12,3,25.0,1.50,0.37,0.00,0.00,11.6,0,0,0,1.1,1.1,0.10,-1.1,-1.1
Yannick Carrasco,de39485a,40000000,be BEL,MFDF,es Atlético Madrid,26,1993,4.2,1,11,4,36.4,2.61,0.95,0.09,0.25,19.2,1,0,0,0.8,0.8,0.07,+0.2,+0.2
Dani Carvajal,4958bfb2,30000000,es ESP,DF,es Real Madrid,28,1992,1.8,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Casemiro,4d224fe8,70000000,br BRA,MF,es Real Madrid,28,1992,9.2,1,11,2,18.2,1.20,0.22,0.09,0.50,26.3,0,0,0,1.0,1.0,0.09,0.0,0.0
Danilo Cataldi,ba3d3bea,2500000,it ITA,MF,it Lazio,25,1994,1.0,0,2,0,0.0,2.05,0.00,0.00,,31.5,1,0,0,0.1,0.1,0.06,-0.1,-0.1
Edinson Cavani,527f063d,6000000,uy URU,FW,eng Manchester Utd,33,1987,2.3,0,4,1,25.0,1.73,0.43,0.00,0.00,21.0,0,0,0,0.5,0.5,0.12,-0.5,-0.5
Murilo Cerqueira,10fe831e,2500000,br BRA,DF,ru Loko Moscow,23,1997,5.0,0,3,0,0.0,0.60,0.00,0.00,,7.4,0,0,0,0.3,0.3,0.10,-0.3,-0.3
Nacer Chadli,5b54bf3b,5000000,be BEL,MFDF,tr Başakşehir,30,1989,1.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Yevgeni Chernov,15975a3c,2500000,ru RUS,DF,ru Krasnodar,27,1992,3.2,0,3,0,0.0,0.94,0.00,0.00,,14.8,0,0,0,0.2,0.2,0.07,-0.2,-0.2
Giorgio Chiellini,e85fb9b8,1500000,it ITA,DF,it Juventus,35,1984,1.6,0,1,0,0.0,0.63,0.00,0.00,,4.0,0,0,0,0.1,0.1,0.12,-0.1,-0.1
Federico Chiesa,b0f7e36c,60000000,it ITA,MFFW,it Juventus,22,1997,6.1,4,13,7,53.8,2.12,1.14,0.31,0.57,13.4,0,0,0,2.2,2.2,0.17,+1.8,+1.8
Ben Chilwell,d2424d1b,45000000,eng ENG,DF,eng Chelsea,23,1996,8.6,1,5,3,60.0,0.58,0.35,0.20,0.33,9.9,0,0,0,1.2,1.2,0.25,-0.2,-0.2
Andreas Christensen,1cb49278,30000000,dk DEN,DF,eng Chelsea,24,1996,6.6,0,1,0,0.0,0.15,0.00,0.00,,32.0,0,0,0,0.0,0.0,0.02,0.0,0.0
Eldar Ćivić,5fcb90ac,1500000,ba BIH,DF,hu Ferencváros,24,1996,0.7,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Viktor Claesson,b3a712de,10000000,se SWE,FWMF,ru Krasnodar,28,1992,3.2,0,3,1,33.3,0.93,0.31,0.00,0.00,15.6,0,0,0,0.5,0.5,0.18,-0.5,-0.5
Leighton Clarkson,d5dafedb,150000,eng ENG,MF,eng Liverpool,18,2001,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Kingsley Coman,042e8a49,65000000,fr FRA,FW,de Bayern Munich,24,1996,6.0,3,17,5,29.4,2.81,0.83,0.18,0.60,17.3,0,0,0,2.1,2.1,0.12,+0.9,+0.9
Francisco Conceição,5ef3d210,8000000,pt POR,MF,pt Porto,17,2002,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Dion Cools,0331786b,1500000,my MAS,DF,dk Midtjylland,24,1996,2.3,0,1,1,100.0,0.43,0.43,0.00,0.00,4.5,0,0,0,0.1,0.1,0.11,-0.1,-0.1
Vedran Ćorluka,6ceef869,1000000,hr CRO,DF,ru Loko Moscow,34,1986,4.5,0,1,1,100.0,0.22,0.22,0.00,0.00,9.0,0,0,0,0.1,0.1,0.08,-0.1,-0.1
Jesús Corona,fb938d24,30000000,mx MEX,MFFW,pt Porto,27,1993,8.4,0,5,1,20.0,0.60,0.12,0.00,0.00,18.6,0,0,0,0.3,0.3,0.07,-0.3,-0.3
Ángel Correa,01eb744d,40000000,ar ARG,FWMF,es Atlético Madrid,25,1995,5.4,0,5,1,20.0,0.93,0.19,0.00,0.00,17.1,0,0,0,0.6,0.6,0.13,-0.6,-0.6
