Rk,Player,market value,id,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG
Erling Haaland,1f44ac21,130000000,no NOR,FW,de Dortmund,20,2000,7.8,10,26,16,61.5,3.33,2.05,0.35,0.56,14.1,0,1,1,6.5,5.8,0.23,+3.5,+3.2
Munir El Haddadi,8696bc90,10000000,ma MAR,FWMF,es Sevilla,24,1995,3.3,1,14,2,14.3,4.29,0.61,0.07,0.50,16.4,0,0,0,1.0,1.0,0.08,0.0,0.0
Amadou Haidara,92432bc6,24000000,ml MLI,MFDF,de RB Leipzig,22,1998,4.7,1,7,4,57.1,1.48,0.85,0.14,0.25,14.9,0,0,0,1.0,1.0,0.15,0.0,0.0
Achraf Hakimi,e42d61c7,60000000,ma MAR,DF,it Inter,21,1998,4.0,0,1,0,0.0,0.25,0.00,0.00,,12.8,0,0,0,0.0,0.0,0.04,0.0,0.0
Marcel Halstenberg,8ff2354e,14000000,de GER,DF,de RB Leipzig,28,1991,2.0,0,1,1,100.0,0.49,0.49,0.00,0.00,9.0,0,0,0,0.1,0.1,0.12,-0.1,-0.1
Samir Handanović,74419746,2500000,si SVN,GK,it Inter,36,1984,6.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Jesper Hansen,a3b952f8,250000,dk DEN,GK,dk Midtjylland,35,1985,4.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Denys Harmash,bfc5768b,18000000,ua UKR,MFFW,ua Dynamo Kyiv,30,1990,1.7,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Hans Hateboer,3b333ac3,70000000,nl NED,DF,it Atalanta,26,1994,5.9,0,2,1,50.0,0.34,0.17,0.00,0.00,13.0,0,0,0,0.4,0.4,0.22,-0.4,-0.4
Kai Havertz,fed7cb61,40000000,de GER,FWMF,eng Chelsea,21,1999,8.7,1,12,3,25.0,1.38,0.34,0.08,0.33,14.2,1,0,0,2.7,2.7,0.23,-1.7,-1.7
Eden Hazard,a39bb753,1500000,be BEL,FW,es Real Madrid,29,1991,3.0,1,4,2,50.0,1.31,0.66,0.00,0.00,19.4,0,1,1,1.0,0.3,0.06,0.0,-0.3
Thorgan Hazard,50871bcc,27000000,be BEL,FW,de Dortmund,27,1993,4.9,1,12,7,58.3,2.44,1.43,0.08,0.14,17.0,0,0,0,1.0,1.0,0.08,0.0,0.0
Hwang Hee-chan,169fd162,11000000,kr KOR,FWMF,de RB Leipzig,24,1996,1.0,0,2,0,0.0,1.91,0.00,0.00,,19.6,0,0,0,0.6,0.6,0.31,-0.6,-0.6
Marcel Heister,fecd43a3,1000000,de GER,DF,hu Ferencváros,28,1992,4.3,0,3,0,0.0,0.70,0.00,0.00,,27.5,0,0,0,0.1,0.1,0.02,-0.1,-0.1
Dean Henderson,e5a76dfe,22000000,eng ENG,GK,eng Manchester Utd,23,1997,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Jordan Henderson,935e6b8f,20000000,eng ENG,MFDF,eng Liverpool,30,1990,4.0,0,3,0,0.0,0.74,0.00,0.00,,25.5,1,0,0,0.1,0.1,0.05,-0.1,-0.1
Benjamin Henrichs,0a89e877,12000000,de GER,DFMF,de RB Leipzig,23,1997,1.3,0,2,0,0.0,1.57,0.00,0.00,,14.2,0,0,0,0.1,0.1,0.03,-0.1,-0.1
Dalbert Henrique,f45f9427,4000000,br BRA,MFDF,fr Rennes,26,1993,2.5,0,2,1,50.0,0.81,0.40,0.00,0.00,17.9,0,0,0,0.1,0.1,0.05,-0.1,-0.1
Luis Henrique,f36d5624,8000000,br BRA,FWMF,fr Marseille,18,2001,1.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Mario Hermoso,555f3a0b,35000000,es ESP,DF,es Atlético Madrid,25,1995,3.9,1,2,1,50.0,0.52,0.26,0.50,1.00,7.0,0,0,0,0.2,0.2,0.11,+0.8,+0.8
Lucas Hernández,c3ee18ef,45000000,fr FRA,DF,de Bayern Munich,24,1996,7.7,1,9,2,22.2,1.16,0.26,0.11,0.50,21.1,0,0,0,0.4,0.4,0.04,+0.6,+0.6
Ander Herrera,436a9dd0,13000000,es ESP,MF,fr Paris S-G,30,1989,6.0,0,7,0,0.0,1.17,0.00,0.00,,19.0,0,0,0,0.3,0.3,0.04,-0.3,-0.3
Héctor Herrera,a8542814,7000000,mx MEX,MF,es Atlético Madrid,30,1990,3.3,0,6,1,16.7,1.81,0.30,0.00,0.00,24.6,1,0,0,0.4,0.4,0.06,-0.4,-0.4
Patrick Herrmann,dfb6490a,3500000,de GER,FW,de M'Gladbach,29,1991,0.7,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Marwin Hitz,2e7ff968,1700000,ch SUI,GK,de Dortmund,32,1987,6.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Wesley Hoedt,875898c7,4000000,nl NED,DF,it Lazio,26,1994,5.4,0,2,0,0.0,0.37,0.00,0.00,,14.3,0,0,0,0.2,0.2,0.10,-0.2,-0.2
Jonas Hofmann,2903a856,16000000,de GER,FW,de M'Gladbach,28,1992,4.8,1,3,2,66.7,0.63,0.42,0.33,0.50,18.4,0,0,0,0.3,0.3,0.10,+0.7,+0.7
José Holebas,12aa7661,600000,gr GRE,DF,gr Olympiacos,36,1984,4.8,0,1,0,0.0,0.21,0.00,0.00,,12.2,0,0,0,0.0,0.0,0.03,0.0,0.0
Ethan Horvath,3f65d5ce,1200000,us USA,GK,be Club Brugge,25,1995,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Callum Hudson-Odoi,15f3ec41,32000000,eng ENG,FWDF,eng Chelsea,19,2000,3.8,2,7,3,42.9,1.86,0.80,0.29,0.67,16.2,0,0,0,0.9,0.9,0.12,+1.1,+1.1
Mats Hummels,05d548d8,12000000,de GER,DF,de Dortmund,31,1988,8.8,0,4,1,25.0,0.46,0.11,0.00,0.00,10.6,0,0,0,0.3,0.3,0.09,-0.3,-0.3
Adrien Hunou,d14229f3,6000000,fr FRA,FWMF,fr Rennes,26,1994,1.0,0,3,2,66.7,3.03,2.02,0.00,0.00,16.8,0,0,0,0.3,0.3,0.09,-0.3,-0.3
Klaas-Jan Huntelaar,5042e5c2,800000,nl NED,FWMF,nl Ajax,36,1983,0.4,0,1,1,100.0,2.25,2.25,0.00,0.00,7.0,0,0,0,0.4,0.4,0.36,-0.4,-0.4
Daniel Høegh,01204d46,700000,dk DEN,DF,dk Midtjylland,29,1991,1.0,0,1,0,0.0,1.00,0.00,0.00,,8.2,0,0,0,0.0,0.0,0.03,0.0,0.0
Mauro Icardi,43b78598,40000000,ar ARG,FW,fr Paris S-G,27,1993,2.7,0,3,0,0.0,1.12,0.00,0.00,,11.4,0,0,0,0.5,0.5,0.18,-0.5,-0.5
Oussama Idrissi,34caa4b3,8000000,ma MAR,FW,es Sevilla,24,1996,1.7,0,2,1,50.0,1.21,0.60,0.00,0.00,14.7,0,0,0,0.2,0.2,0.08,-0.2,-0.2
Odion Ighalo,03622183,3500000,ng NGA,FW,eng Manchester Utd,31,1989,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Vladislav Ignatyev,5cb1d026,1000000,ru RUS,MF,ru Loko Moscow,33,1987,4.3,0,2,1,50.0,0.46,0.23,0.00,0.00,14.9,0,0,0,0.2,0.2,0.08,-0.2,-0.2
Josip Iličić,68252d6d,6000000,si SVN,MFFW,it Atalanta,32,1988,3.1,1,8,3,37.5,2.59,0.97,0.13,0.33,17.9,2,0,0,1.3,1.3,0.17,-0.3,-0.3
Ciro Immobile,4431aed2,38000000,it ITA,FW,it Lazio,30,1990,4.6,5,13,6,46.2,2.83,1.30,0.15,0.33,18.2,0,3,3,3.9,1.6,0.13,+1.1,+0.4
Nikita Iosifov,4c2fa917,250000,ru RUS,MF,ru Loko Moscow,19,2001,0.2,0,1,1,100.0,6.00,6.00,0.00,0.00,17.5,0,0,0,0.2,0.2,0.16,-0.2,-0.2
Isael,d1f48bfc,900000,br BRA,FWMF,hu Ferencváros,32,1988,4.0,0,6,1,16.7,1.49,0.25,0.00,0.00,17.6,0,0,0,0.4,0.4,0.06,-0.4,-0.4
Gustav Isaksen,5715bb71,1000000,dk DEN,FWMF,dk Midtjylland,19,2001,0.5,0,2,1,50.0,3.91,1.96,0.00,0.00,19.3,0,0,0,0.1,0.1,0.03,-0.1,-0.1
Isco,a0b4bb3e,18000000,es ESP,FWMF,es Real Madrid,28,1992,1.1,0,2,0,0.0,1.84,0.00,0.00,,16.8,1,0,0,0.1,0.1,0.07,-0.1,-0.1
Daniel James,c931d9f9,18000000,wls WAL,FWMF,eng Manchester Utd,22,1997,0.4,1,1,1,100.0,2.57,2.57,1.00,1.00,9.0,0,0,0,0.5,0.5,0.54,+0.5,+0.5
Manjrekar James,40676b27,350000,ca CAN,DF,dk Midtjylland,26,1993,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Reece James,1265a93a,40000000,eng ENG,DF,eng Chelsea,20,1999,6.3,0,4,0,0.0,0.63,0.00,0.00,,25.1,0,0,0,0.1,0.1,0.02,-0.1,-0.1
Tony Jantschke,34b54da7,1400000,de GER,DF,de M'Gladbach,30,1990,0.6,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Gabriel Jesus,b66315ae,60000000,br BRA,FW,eng Manchester City,23,1997,3.0,2,9,4,44.4,3.00,1.33,0.22,0.50,10.4,0,0,0,1.3,1.3,0.14,+0.7,+0.7
Curtis Jones,4fb9c88f,30000000,eng ENG,MF,eng Liverpool,19,2001,4.5,1,6,4,66.7,1.33,0.89,0.17,0.25,17.6,0,0,0,0.6,0.6,0.10,+0.4,+0.4
Frenkie de Jong,1bacc518,90000000,nl NED,MFDF,es Barcelona,23,1997,6.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Luuk de Jong,abb3bb95,10000000,nl NED,FW,es Sevilla,29,1990,4.2,2,12,6,50.0,2.86,1.43,0.17,0.33,9.1,0,0,0,1.2,1.2,0.10,+0.8,+0.8
Joan Jordán,2a0c8ba4,30000000,es ESP,MF,es Sevilla,26,1994,4.5,0,7,1,14.3,1.56,0.22,0.00,0.00,17.0,0,0,0,1.0,1.0,0.14,-1.0,-1.0
Jorginho,45db685d,40000000,it ITA,MF,eng Chelsea,28,1991,11.4,1,1,0,0.0,0.09,0.00,0.00,,49.3,0,1,2,1.5,0.0,0.01,-0.5,0.0
Diogo Jota,178ae8f8,45000000,pt POR,FW,eng Liverpool,23,1996,6.0,4,18,10,55.6,3.01,1.67,0.22,0.40,10.8,0,0,0,4.0,4.0,0.22,0.0,0.0
Luka Jović,4d8cd038,20000000,rs SRB,FW,es Real Madrid,22,1997,0.6,0,2,1,50.0,3.10,1.55,0.00,0.00,14.0,0,0,0,0.1,0.1,0.06,-0.1,-0.1
Vinicius Júnior,7111d552,40000000,br BRA,FW,es Real Madrid,20,2000,7.0,3,17,5,29.4,2.41,0.71,0.18,0.60,14.4,0,0,0,2.9,2.9,0.17,+0.1,+0.1
Zlatko Junuzović,dba67bc4,2500000,at AUT,MF,at RB Salzburg,32,1987,5.1,1,6,2,33.3,1.17,0.39,0.17,0.50,21.8,0,0,0,0.2,0.2,0.04,+0.8,+0.8
Sory Kaba,d29202c2,3000000,gn GUI,FW,dk Midtjylland,25,1995,5.1,0,8,0,0.0,1.58,0.00,0.00,,10.4,0,0,0,0.9,0.9,0.11,-0.9,-0.9
Ozan Kabak,2d61d13a,25000000,tr TUR,DF,eng Liverpool,20,2000,3.5,0,1,0,0.0,0.28,0.00,0.00,,7.3,0,0,0,0.1,0.1,0.10,-0.1,-0.1
İrfan Kahveci,d2800f47,11000000,tr TUR,MF,tr Başakşehir,25,1995,5.4,3,13,4,30.8,2.41,0.74,0.23,0.75,19.3,1,0,0,0.6,0.6,0.05,+2.4,+2.4
Felix Kalu Nmecha,091c86e2,700000,eng ENG,MF,eng Manchester City,19,2000,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
François Kamano,81d3318f,6500000,gn GUI,MF,ru Loko Moscow,24,1996,2.0,0,2,0,0.0,1.01,0.00,0.00,,29.0,0,0,0,0.2,0.2,0.12,-0.2,-0.2
Boubacar Kamara,cc77354e,37000000,fr FRA,MF,fr Marseille,20,1999,4.3,0,3,0,0.0,0.70,0.00,0.00,,23.7,0,0,0,0.1,0.1,0.04,-0.1,-0.1
Ruslan Kambolov,768b28d0,1000000,ru RUS,MF,ru Krasnodar,30,1990,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Kevin Kampl,b825a650,10000000,si SVN,MF,de RB Leipzig,29,1990,4.1,0,3,1,33.3,0.73,0.24,0.00,0.00,24.1,0,0,0,0.2,0.2,0.05,-0.2,-0.2
N'Golo Kanté,b9fbae28,55000000,fr FRA,MF,eng Chelsea,29,1991,7.9,0,2,0,0.0,0.25,0.00,0.00,,8.5,0,0,0,0.2,0.2,0.12,-0.2,-0.2
Emre Kaplan,0eac2f24,150000,az AZE,DF,tr Başakşehir,19,2001,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Oleksandr Karavayev,1bd5735a,5000000,ua UKR,DF,ua Dynamo Kyiv,28,1992,2.5,0,1,1,100.0,0.40,0.40,0.00,0.00,13.4,0,0,0,0.2,0.2,0.17,-0.2,-0.2
Vyacheslav Karavayev,b0b902c8,7000000,ru RUS,DF,ru Zenit,25,1995,3.1,0,3,1,33.3,0.96,0.32,0.00,0.00,19.8,0,0,0,0.2,0.2,0.07,-0.2,-0.2
Moise Kean,3d50bcdb,35000000,it ITA,FW,fr Paris S-G,20,2000,4.9,3,11,5,45.5,2.24,1.02,0.27,0.60,14.0,0,0,0,1.4,1.4,0.13,+1.6,+1.6
Tomasz Kędziora,dc52c72f,5000000,pl POL,DF,ua Dynamo Kyiv,26,1994,6.0,0,1,1,100.0,0.17,0.17,0.00,0.00,9.4,0,0,0,0.0,0.0,0.04,0.0,0.0
Thilo Kehrer,51dbeea9,25000000,de GER,DF,fr Paris S-G,23,1996,0.8,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Naby Keïta,f25c8e3a,32000000,gn GUI,MF,eng Liverpool,25,1995,1.6,0,1,1,100.0,0.62,0.62,0.00,0.00,17.0,0,0,0,0.1,0.1,0.07,-0.1,-0.1
Caoimhín Kelleher,62d7ef38,2500000,ie IRL,GK,eng Liverpool,21,1998,2.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Mikhail Kerzhakov,2fabebc0,1500000,ru RUS,GK,ru Zenit,33,1987,6.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Ihor Kharatin,14e8fe86,2200000,ua UKR,MF,hu Ferencváros,25,1995,3.6,1,2,0,0.0,0.55,0.00,0.00,,18.1,0,1,1,0.9,0.2,0.09,+0.1,-0.2
Davit Khocholava,862fa9fb,3000000,ge GEO,DF,ua Shakhtar,27,1993,3.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Joshua Kimmich,49296448,90000000,de GER,MF,de Bayern Munich,25,1995,6.8,1,11,3,27.3,1.61,0.44,0.09,0.33,20.5,1,0,0,1.2,1.2,0.11,-0.2,-0.2
Presnel Kimpembe,aef6e670,40000000,fr FRA,DF,fr Paris S-G,24,1995,10.9,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Davy Klaassen,15fd5593,17000000,nl NED,MF,nl Ajax,27,1993,5.0,0,3,1,33.3,0.60,0.20,0.00,0.00,12.9,0,0,0,0.7,0.7,0.25,-0.7,-0.7
Sean Klaiber,f4ceb85b,4500000,sr SUR,DF,nl Ajax,26,1994,0.6,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Lukas Klostermann,ca8033cb,27000000,de GER,DF,de RB Leipzig,24,1996,2.0,0,2,0,0.0,1.00,0.00,0.00,,15.5,0,0,0,0.1,0.1,0.03,-0.1,-0.1
Justin Kluivert,4c3a6744,14000000,nl NED,FWMF,de RB Leipzig,21,1999,1.7,1,3,1,33.3,1.81,0.60,0.33,1.00,14.7,0,0,0,0.6,0.6,0.18,+0.4,+0.4
Ansgar Knauff,19a967ab,3000000,de GER,FW,de Dortmund,18,2002,1.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Sekou Koita,6747869d,12500000,ml MLI,FW,at RB Salzburg,20,1999,4.5,0,10,3,30.0,2.21,0.66,0.00,0.00,14.8,0,0,0,0.9,0.9,0.09,-0.9,-0.9
Koka,9fc2531b,4000000,eg EGY,FW,gr Olympiacos,27,1993,0.3,1,2,2,100.0,6.21,6.21,0.50,0.50,10.6,0,0,0,0.5,0.5,0.24,+0.5,+0.5
Koke,55126f3b,60000000,es ESP,MF,es Atlético Madrid,28,1992,7.4,0,8,0,0.0,1.09,0.00,0.00,,22.7,0,0,0,0.2,0.2,0.03,-0.2,-0.2
Aleksandar Kolarov,eda40760,1500000,rs SRB,DF,it Inter,34,1985,1.0,0,1,0,0.0,1.00,0.00,0.00,,23.7,1,0,0,0.1,0.1,0.05,-0.1,-0.1
Ibrahima Konaté,5ed9b537,35000000,fr FRA,DF,de RB Leipzig,21,1999,5.3,0,3,1,33.3,0.57,0.19,0.00,0.00,7.5,0,0,0,0.3,0.3,0.11,-0.3,-0.3
Viktor Korniienko,f38cc3b3,2000000,ua UKR,DF,ua Shakhtar,21,1999,3.0,0,2,0,0.0,0.67,0.00,0.00,,31.9,0,0,0,0.0,0.0,0.01,0.0,0.0
Odilon Kossonou,1f3afdcb,13000000,ci CIV,DF,be Club Brugge,19,2001,5.0,0,1,0,0.0,0.20,0.00,0.00,,10.0,0,0,0,0.0,0.0,0.04,0.0,0.0
Billy Koumetio,866c67e9,500000,fr FRA,DF,eng Liverpool,17,2002,0.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Jules Koundé,4d1666ff,60000000,fr FRA,DF,es Sevilla,21,1998,5.7,1,9,5,55.6,1.57,0.87,0.11,0.20,14.6,0,0,0,0.7,0.7,0.07,+0.3,+0.3
Adnan Kovačević,b79d8e93,800000,ba BIH,DF,hu Ferencváros,26,1993,1.9,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Mateo Kovačić,79c0821a,45000000,hr CRO,MF,eng Chelsea,26,1994,6.7,0,7,0,0.0,1.05,0.00,0.00,,23.1,0,0,0,0.4,0.4,0.05,-0.4,-0.4
Viktor Kovalenko,9d60028d,5000000,ua UKR,MF,ua Shakhtar,24,1996,2.4,0,2,0,0.0,0.82,0.00,0.00,,22.0,0,0,0,0.2,0.2,0.12,-0.2,-0.2
Bozhidar Kraev,8690eef7,1300000,bg BUL,MFFW,dk Midtjylland,23,1997,0.6,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Christoph Kramer,496aeede,7000000,de GER,MF,de M'Gladbach,29,1991,6.9,0,3,0,0.0,0.43,0.00,0.00,,15.5,0,0,0,0.2,0.2,0.06,-0.2,-0.2
Michal Krmenčík,43cd8b69,4000000,cz CZE,FW,be Club Brugge,27,1993,0.8,0,1,0,0.0,1.22,0.00,0.00,,59.2,0,0,0,0.0,0.0,0.02,0.0,0.0
Toni Kroos,6ce1f46f,40000000,de GER,MF,es Real Madrid,30,1990,10.7,0,14,5,35.7,1.31,0.47,0.00,0.00,26.4,0,0,0,0.4,0.4,0.03,-0.4,-0.4
Danil Krugovoy,a802405e,1500000,ru RUS,DF,ru Zenit,22,1998,1.8,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Grzegorz Krychowiak,580d52dd,15000000,pl POL,MF,ru Loko Moscow,30,1990,4.0,0,3,0,0.0,0.75,0.00,0.00,,27.7,0,0,0,0.1,0.1,0.02,-0.1,-0.1
Serhiy Kryvtsov,292a652a,4000000,ua UKR,DF,ua Shakhtar,29,1991,1.0,0,1,0,0.0,1.00,0.00,0.00,,10.0,0,0,0,0.1,0.1,0.12,-0.1,-0.1
Daniil Kulikov,c01f247a,2500000,ru RUS,MF,ru Loko Moscow,22,1998,4.0,0,1,1,100.0,0.25,0.25,0.00,0.00,17.8,0,0,0,0.0,0.0,0.02,0.0,0.0
Dejan Kulusevski,df3cda47,40000000,se SWE,FWMF,it Juventus,20,2000,3.0,0,6,2,33.3,2.01,0.67,0.00,0.00,15.1,0,0,0,0.3,0.3,0.05,-0.3,-0.3
Layvin Kurzawa,41e7ef1c,12000000,fr FRA,DF,fr Paris S-G,27,1992,4.2,0,4,2,50.0,0.95,0.48,0.00,0.00,16.2,0,0,0,0.5,0.5,0.12,-0.5,-0.5
Daler Kuzyaev,d4e93bab,8000000,ru RUS,MFFW,ru Zenit,27,1993,4.9,0,1,1,100.0,0.20,0.20,0.00,0.00,14.0,0,0,0,0.1,0.1,0.14,-0.1,-0.1
Zakaria Labyad,ebc56869,4000000,ma MAR,MFFW,nl Ajax,27,1993,2.0,0,5,2,40.0,2.46,0.98,0.00,0.00,16.8,1,0,0,1.2,1.2,0.24,-1.2,-1.2
Aïssa Laïdouni,22798128,2000000,tn TUN,MF,hu Ferencváros,23,1996,2.5,0,3,1,33.3,1.22,0.41,0.00,0.00,20.4,0,0,0,0.1,0.1,0.04,-0.1,-0.1
Stefan Lainer,4aea5077,12500000,at AUT,DF,de M'Gladbach,27,1992,7.6,0,1,1,100.0,0.13,0.13,0.00,0.00,23.7,0,0,0,0.0,0.0,0.02,0.0,0.0
Sam Lammers,c283ddef,6000000,nl NED,FW,it Atalanta,23,1997,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Michael Lang,864db10a,800000,ch SUI,DF,de M'Gladbach,29,1991,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Noa Lang,8e034340,22000000,nl NED,FWMF,be Club Brugge,21,1999,3.3,1,6,3,50.0,1.82,0.91,0.17,0.33,17.6,0,0,0,0.3,0.3,0.06,+0.7,+0.7
Aymeric Laporte,119b9a8e,45000000,es ESP,DF,eng Manchester City,26,1994,3.1,0,1,0,0.0,0.32,0.00,0.00,,8.0,0,0,0,0.1,0.1,0.12,-0.1,-0.1
Valentino Lazaro,016ff750,10000000,at AUT,FWDF,de M'Gladbach,24,1996,2.7,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Manuel Lazzari,02caf6e0,21000000,it ITA,DF,it Lazio,26,1993,3.6,0,1,1,100.0,0.28,0.28,0.00,0.00,13.0,0,0,0,0.4,0.4,0.42,-0.4,-0.4
James Lea Siliki,7cf431a5,4000000,cm CMR,MFFW,fr Rennes,24,1996,2.4,0,5,0,0.0,2.11,0.00,0.00,,15.2,0,0,0,0.6,0.6,0.13,-0.6,-0.6
Diogo Leite,c4987edc,10000000,pt POR,DF,pt Porto,21,1999,2.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Lucas Leiva,4c78b5ed,3500000,br BRA,MF,it Lazio,33,1987,3.9,0,2,0,0.0,0.51,0.00,0.00,,18.6,0,0,0,0.0,0.0,0.02,0.0,0.0
Thomas Lemar,4dbd0916,25000000,fr FRA,MFDF,es Atlético Madrid,24,1995,2.1,0,1,0,0.0,0.47,0.00,0.00,,3.6,0,0,0,0.3,0.3,0.26,-0.3,-0.3
Clément Lenglet,4f28a6ff,25000000,fr FRA,DF,es Barcelona,25,1995,6.2,0,1,0,0.0,0.16,0.00,0.00,,7.0,0,0,0,0.1,0.1,0.10,-0.1,-0.1
