Rk,Player,market value,id,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG
Robert Lewandowski,8d78e732,60000000,pl POL,FW,de Bayern Munich,31,1988,5.7,5,21,8,38.1,3.69,1.41,0.14,0.38,15.3,4,2,2,5.4,3.9,0.18,-0.4,-0.9
Bohdan Liedniev,b1dae700,2000000,ua UKR,MFFW,ua Dynamo Kyiv,22,1998,0.4,0,1,0,0.0,2.81,0.00,0.00,,21.0,0,0,0,0.1,0.1,0.06,-0.1,-0.1
Matthijs de Ligt,d6e53a3a,75000000,nl NED,DF,it Juventus,20,1999,4.5,0,1,0,0.0,0.22,0.00,0.00,,9.4,0,0,0,0.0,0.0,0.02,0.0,0.0
Victor Lindelöf,f5deef4c,24000000,se SWE,DF,eng Manchester Utd,26,1994,4.4,0,2,1,50.0,0.46,0.23,0.00,0.00,15.1,0,0,0,0.1,0.1,0.04,-0.1,-0.1
Vitaly Lisakovich,49b45985,1500000,by BLR,MF,ru Loko Moscow,22,1998,0.8,1,1,1,100.0,1.30,1.30,1.00,1.00,7.2,0,0,0,0.1,0.1,0.07,+0.9,+0.9
Marcos Llorente,02c15616,80000000,es ESP,MFDF,es Atlético Madrid,25,1995,7.3,1,11,3,27.3,1.51,0.41,0.09,0.33,18.9,0,0,0,0.9,0.9,0.08,+0.1,+0.1
Renan Lodi,ed9f7cfe,25000000,br BRA,DF,es Atlético Madrid,22,1998,4.2,0,3,2,66.7,0.71,0.47,0.00,0.00,21.0,0,0,0,0.1,0.1,0.04,-0.1,-0.1
Dejan Lovren,1a2935f6,10000000,hr CRO,DF,ru Zenit,31,1989,4.3,0,4,1,25.0,0.94,0.23,0.00,0.00,24.2,1,0,0,0.1,0.1,0.03,-0.1,-0.1
Gergő Lovrencsics,0176f037,650000,hu HUN,DF,hu Ferencváros,31,1988,4.1,0,6,0,0.0,1.46,0.00,0.00,,26.4,0,0,0,0.1,0.1,0.02,-0.1,-0.1
José Luis Palomino,921f6058,10000000,ar ARG,DF,it Atalanta,30,1990,2.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Zé Luís,520c318f,5000000,cv CPV,FW,ru Loko Moscow,29,1991,4.2,0,4,2,50.0,0.94,0.47,0.00,0.00,17.8,0,0,0,0.3,0.3,0.08,-0.3,-0.3
Romelu Lukaku,5eae500a,100000000,be BEL,FW,it Inter,27,1993,4.9,4,15,8,53.3,3.03,1.62,0.27,0.50,11.8,2,0,0,3.1,3.1,0.21,+0.9,+0.9
Senad Lulić,7fd58fe3,1000000,ba BIH,DF,it Lazio,34,1986,1.2,0,1,0,0.0,0.86,0.00,0.00,,18.4,0,0,0,0.0,0.0,0.04,0.0,0.0
Vitali Lystsov,22aba139,500000,ru RUS,DF,ru Loko Moscow,25,1995,0.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Yann M'Vila,d4133fa1,5000000,fr FRA,MF,gr Olympiacos,30,1990,5.9,0,2,0,0.0,0.34,0.00,0.00,,19.8,0,0,0,0.1,0.1,0.05,-0.1,-0.1
Awer Mabil,922da988,2500000,au AUS,FWMF,dk Midtjylland,24,1995,5.0,1,7,4,57.1,1.40,0.80,0.00,0.00,19.2,1,1,1,1.2,0.4,0.06,-0.2,-0.4
Nicolas Madsen,6d7e4b06,600000,dk DEN,MFFW,dk Midtjylland,20,2000,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Stanislav Magkeev,b088363d,1500000,ru RUS,MF,ru Loko Moscow,21,1999,2.2,0,1,0,0.0,0.46,0.00,0.00,,22.6,0,0,0,0.1,0.1,0.07,-0.1,-0.1
Harry Maguire,d8931174,45000000,eng ENG,DF,eng Manchester Utd,27,1993,5.0,0,3,0,0.0,0.60,0.00,0.00,,9.0,0,0,0,0.2,0.2,0.08,-0.2,-0.2
Riyad Mahrez,892d5bb1,42000000,dz ALG,FWMF,eng Manchester City,29,1991,9.0,4,25,10,40.0,2.77,1.11,0.12,0.30,15.6,1,1,1,4.5,3.7,0.15,-0.5,-0.7
Róbert Mak,73fc8cc3,1200000,sk SVK,FWMF,hu Ferencváros,29,1991,1.0,0,4,1,25.0,4.14,1.03,0.00,0.00,18.8,0,0,0,0.2,0.2,0.06,-0.2,-0.2
Malcom,6853490f,22000000,br BRA,FWMF,ru Zenit,23,1997,2.7,0,7,2,28.6,2.60,0.74,0.00,0.00,22.9,0,0,0,0.3,0.3,0.04,-0.3,-0.3
Ruslan Malinovskyi,48d5bd33,30000000,ua UKR,MF,it Atalanta,27,1993,1.5,0,5,2,40.0,3.31,1.32,0.00,0.00,24.9,0,0,0,0.2,0.2,0.04,-0.2,-0.2
Wilson Manafá,e27fdbca,7000000,pt POR,DF,pt Porto,26,1994,8.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Steve Mandanda,1d2d5cc8,2000000,fr FRA,GK,fr Marseille,35,1985,6.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Sadio Mané,c691bfe2,85000000,sn SEN,FW,eng Liverpool,28,1992,7.9,3,16,7,43.8,2.02,0.88,0.19,0.43,13.7,0,0,0,2.6,2.6,0.16,+0.4,+0.4
Faitout Maouassa,e54a9890,12000000,fr FRA,DF,fr Rennes,22,1998,0.9,0,1,0,0.0,1.08,0.00,0.00,,28.2,0,0,0,0.0,0.0,0.01,0.0,0.0
Marcelo,603116a7,7500000,br BRA,DF,es Real Madrid,32,1988,1.8,0,1,0,0.0,0.54,0.00,0.00,,26.0,0,0,0,0.0,0.0,0.03,0.0,0.0
Agustín Marchesín,853b7c48,9000000,ar ARG,GK,pt Porto,32,1988,9.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Moussa Marega,05a84d52,10000000,ml MLI,FW,pt Porto,29,1991,8.2,2,14,9,64.3,1.70,1.09,0.14,0.22,15.2,0,0,0,2.4,2.4,0.17,-0.4,-0.4
José María Giménez,f0da930c,60000000,uy URU,DF,es Atlético Madrid,25,1995,3.7,1,5,1,20.0,1.34,0.27,0.20,1.00,11.7,0,0,0,0.2,0.2,0.03,+0.8,+0.8
Mariano,5c4dc0ff,10000000,do DOM,FW,es Real Madrid,26,1993,1.2,0,3,2,66.7,2.50,1.67,0.00,0.00,13.1,0,0,0,0.2,0.2,0.05,-0.2,-0.2
Guilherme Marinato,a3b0ed18,1000000,ru RUS,GK,ru Loko Moscow,34,1985,6.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
João Mário Lopes,82a39b66,4000000,pt POR,FWMF,pt Porto,20,2000,0.9,0,1,0,0.0,1.08,0.00,0.00,,19.9,0,0,0,0.0,0.0,0.03,0.0,0.0
Yevgeni Markov,c864997f,700000,ru RUS,FW,ru Krasnodar,26,1994,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Marlos,9139bb12,5000000,ua UKR,MF,ua Shakhtar,32,1988,4.7,0,3,1,33.3,0.63,0.21,0.00,0.00,16.9,0,0,0,0.6,0.6,0.19,-0.6,-0.6
Marquinhos,d5f2f82b,75000000,br BRA,DFMF,fr Paris S-G,26,1994,9.1,3,8,3,37.5,0.88,0.33,0.38,1.00,8.6,0,0,0,2.4,2.4,0.31,+0.6,+0.6
Anthony Martial,8b788c01,45000000,fr FRA,FW,eng Manchester Utd,24,1995,4.7,2,7,2,28.6,1.48,0.42,0.14,0.50,15.2,0,1,1,2.0,1.2,0.18,0.0,-0.2
Jonas Martin,468fdbad,2500000,fr FRA,MF,fr Rennes,30,1990,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Javi Martínez,7f97771d,5000000,es ESP,MF,de Bayern Munich,31,1988,2.1,0,1,0,0.0,0.47,0.00,0.00,,6.0,0,0,0,0.3,0.3,0.27,-0.3,-0.3
Lautaro Martínez,f7036e1c,80000000,ar ARG,FW,it Inter,22,1997,4.5,1,19,5,26.3,4.22,1.11,0.05,0.20,11.9,0,0,0,2.5,2.5,0.14,-1.5,-1.5
Lisandro Martínez,bac46a10,23000000,ar ARG,DF,nl Ajax,22,1998,3.3,0,2,1,50.0,0.60,0.30,0.00,0.00,19.5,0,0,0,0.2,0.2,0.08,-0.2,-0.2
Toni Martínez,f3945e07,6000000,es ESP,FW,pt Porto,23,1997,1.1,0,3,1,33.3,2.62,0.87,0.00,0.00,18.8,0,0,0,0.1,0.1,0.04,-0.1,-0.1
Alyaksandr Martynovich,675b0427,1200000,by BLR,DF,ru Krasnodar,32,1987,5.0,0,5,0,0.0,1.00,0.00,0.00,,16.5,0,0,0,0.3,0.3,0.05,-0.3,-0.3
Adam Marušić,d4535821,10000000,me MNE,DF,it Lazio,27,1992,8.0,0,2,1,50.0,0.25,0.12,0.00,0.00,16.0,0,0,0,0.1,0.1,0.05,-0.1,-0.1
Giorgos Masouras,9d689a5b,6000000,gr GRE,MFFW,gr Olympiacos,26,1994,3.2,0,2,0,0.0,0.63,0.00,0.00,,19.1,0,0,0,0.3,0.3,0.15,-0.3,-0.3
Clinton Mata,55abe554,10000000,ao ANG,DF,be Club Brugge,27,1992,5.9,0,2,0,0.0,0.34,0.00,0.00,,6.0,0,0,0,0.3,0.3,0.16,-0.3,-0.3
Juan Mata,29733c72,4000000,es ESP,FW,eng Manchester Utd,32,1988,0.7,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Nemanja Matić,eb7822d7,8000000,rs SRB,MFDF,eng Manchester Utd,31,1988,2.5,0,1,0,0.0,0.41,0.00,0.00,,10.0,0,0,0,0.0,0.0,0.04,0.0,0.0
Joël Matip,b217ef29,18000000,cm CMR,DF,eng Liverpool,28,1991,1.9,0,1,0,0.0,0.52,0.00,0.00,,10.0,0,0,0,0.0,0.0,0.04,0.0,0.0
Mykola Matviyenko,1adcf39e,11000000,ua UKR,DF,ua Shakhtar,24,1996,3.3,0,1,1,100.0,0.30,0.30,0.00,0.00,8.0,0,0,0,0.2,0.2,0.15,-0.2,-0.2
Eric Maxim Choupo-Moting,0e6bc38c,3500000,cm CMR,FW,de Bayern Munich,31,1989,4.3,4,12,7,58.3,2.82,1.64,0.33,0.57,12.0,0,0,0,2.0,2.0,0.17,+2.0,+2.0
Maycon,005ca692,7000000,br BRA,MF,ua Shakhtar,23,1997,4.1,0,2,0,0.0,0.49,0.00,0.00,,20.7,0,0,0,0.1,0.1,0.04,-0.1,-0.1
Noussair Mazraoui,b74277a0,17000000,ma MAR,DF,nl Ajax,22,1997,5.3,1,9,4,44.4,1.70,0.75,0.11,0.25,22.0,0,0,0,0.5,0.5,0.05,+0.5,+0.5
Kylian Mbappé,42fd9c7f,160000000,fr FRA,FW,fr Paris S-G,21,1998,10.0,8,29,12,41.4,2.90,1.20,0.21,0.50,15.4,0,2,2,6.1,4.6,0.16,+1.9,+1.4
Chancel Mbemba,e76cb9cc,16000000,cd COD,DF,pt Porto,25,1994,10.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Weston McKennie,01c3aff5,25000000,us USA,MF,it Juventus,21,1998,4.5,1,5,3,60.0,1.12,0.67,0.20,0.33,13.7,0,0,0,0.7,0.7,0.14,+0.3,+0.3
Scott McTominay,d93c2511,35000000,sct SCO,MF,eng Manchester Utd,23,1996,3.8,0,6,2,33.3,1.57,0.52,0.00,0.00,13.7,0,0,0,0.3,0.3,0.04,-0.3,-0.3
Brandon Mechele,0a6dbbf7,7000000,be BEL,DF,be Club Brugge,27,1993,2.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Arthur Melo,48b3dd60,40000000,br BRA,MF,it Juventus,23,1996,3.7,0,3,0,0.0,0.81,0.00,0.00,,24.3,0,0,0,0.1,0.1,0.03,-0.1,-0.1
Benjamin Mendy,5271c8f1,20000000,fr FRA,DF,eng Manchester City,26,1994,0.9,0,1,0,0.0,1.17,0.00,0.00,,27.5,0,0,0,0.0,0.0,0.02,0.0,0.0
Edouard Mendy,33887998,25000000,sn SEN,GK,eng Chelsea,28,1992,12.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Ferland Mendy,3cefcaef,50000000,fr FRA,DF,es Real Madrid,25,1995,10.7,1,6,3,50.0,0.56,0.28,0.17,0.33,17.8,0,0,0,0.3,0.3,0.04,+0.7,+0.7
Lionel Messi,d70ce98e,80000000,ar ARG,FWMF,es Barcelona,33,1987,6.0,5,32,15,46.9,5.33,2.50,0.03,0.07,22.3,8,4,5,6.3,2.5,0.08,-1.3,-1.5
Thomas Meunier,e162b013,12000000,be BEL,DF,de Dortmund,28,1991,3.9,0,2,0,0.0,0.52,0.00,0.00,,15.6,0,0,0,0.5,0.5,0.26,-0.5,-0.5
Simon Mignolet,d436eb94,8000000,be BEL,GK,be Club Brugge,32,1988,5.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Sergej Milinković-Savić,4e6dbac4,70000000,rs SRB,MF,it Lazio,25,1995,6.5,0,10,5,50.0,1.54,0.77,0.00,0.00,20.5,0,0,0,1.0,1.0,0.10,-1.0,-1.0
Éder Militão,2784f898,40000000,br BRA,DF,es Real Madrid,22,1998,5.3,0,1,0,0.0,0.19,0.00,0.00,,28.2,0,0,0,0.0,0.0,0.02,0.0,0.0
James Milner,2f90f6b8,3000000,eng ENG,MF,eng Liverpool,34,1986,4.0,0,5,1,20.0,1.24,0.25,0.00,0.00,21.3,0,0,0,0.2,0.2,0.05,-0.2,-0.2
Takumi Minamino,f833a830,12000000,jp JPN,MFFW,eng Liverpool,25,1995,2.1,0,3,2,66.7,1.45,0.97,0.00,0.00,16.5,0,0,0,0.4,0.4,0.12,-0.4,-0.4
Óscar Mingueza,056269d7,15000000,es ESP,DF,es Barcelona,21,1999,2.7,0,2,0,0.0,0.74,0.00,0.00,,6.4,0,0,0,0.1,0.1,0.05,-0.1,-0.1
Aleksei Miranchuk,a9aa0d1d,15000000,ru RUS,FWMF,it Atalanta,24,1995,0.3,1,1,1,100.0,3.75,3.75,1.00,1.00,17.7,0,0,0,0.1,0.1,0.07,+0.9,+0.9
Anton Miranchuk,807e869a,12000000,ru RUS,MF,ru Loko Moscow,24,1995,5.1,3,5,2,40.0,0.99,0.39,0.20,0.50,22.1,0,2,2,2.2,0.7,0.14,+0.8,+0.3
Luka Modrić,6025fab1,10000000,hr CRO,MF,es Real Madrid,34,1985,10.1,1,12,3,25.0,1.18,0.30,0.08,0.33,21.8,0,0,0,0.8,0.8,0.06,+0.2,+0.2
Kudus Mohammed,b62878a5,15000000,gh GHA,FW,nl Ajax,19,2000,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Johan Mojica,608f2092,2000000,co COL,DF,it Atalanta,27,1992,1.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Júnior Moraes,c43e5e7e,2000000,ua UKR,FW,ua Shakhtar,33,1987,1.8,0,2,1,50.0,1.13,0.57,0.00,0.00,17.0,0,0,0,0.1,0.1,0.07,-0.1,-0.1
Álvaro Morata,129af0db,45000000,es ESP,FW,it Juventus,27,1992,6.6,6,18,11,61.1,2.71,1.66,0.33,0.55,14.1,0,0,0,3.1,3.1,0.17,+2.9,+2.9
Mateu Morey,5fd5e542,7000000,es ESP,DF,de Dortmund,20,2000,5.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Ilaix Moriba,f4c69aa6,25000000,gn GUI,MF,es Barcelona,17,2003,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Andrei Mostovoy,dfb50e5c,3000000,ru RUS,FWDF,ru Zenit,22,1997,2.2,0,4,0,0.0,1.83,0.00,0.00,,19.3,0,0,0,0.4,0.4,0.10,-0.4,-0.4
Youssoufa Moukoko,6ce43701,18000000,de GER,FW,de Dortmund,15,2004,0.4,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Mason Mount,9674002f,75000000,eng ENG,MFFW,eng Chelsea,21,1999,8.4,2,12,4,33.3,1.43,0.48,0.17,0.50,15.8,0,0,0,1.8,1.8,0.15,+0.2,+0.2
Maksim Mukhin,90463dba,2500000,ru RUS,MF,ru Loko Moscow,18,2001,0.5,0,1,0,0.0,2.00,0.00,0.00,,28.5,0,0,0,0.0,0.0,0.01,0.0,0.0
Nordi Mukiele,ac73ec79,25000000,fr FRA,DF,de RB Leipzig,22,1997,6.1,1,4,2,50.0,0.66,0.33,0.25,0.50,13.5,0,0,0,0.3,0.3,0.07,+0.7,+0.7
Thomas Müller,3c6089ab,30000000,de GER,MFFW,de Bayern Munich,30,1989,7.0,2,11,6,54.5,1.57,0.86,0.09,0.17,13.2,0,1,1,2.1,1.3,0.12,-0.1,-0.3
Luis Muriel,eb2fe5b6,30000000,co COL,FW,it Atalanta,29,1991,3.9,3,11,6,54.5,2.84,1.55,0.27,0.50,18.0,1,0,0,1.4,1.4,0.13,+1.6,+1.6
Vedat Muriqi,0cadc46d,9000000,xk KVX,FW,it Lazio,26,1994,2.0,0,5,1,20.0,2.47,0.49,0.00,0.00,14.0,0,0,0,0.6,0.6,0.13,-0.6,-0.6
Mateo Musacchio,91899ca8,2000000,ar ARG,DF,it Lazio,29,1990,0.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Leon Musayev,dca7b0fb,800000,ru RUS,DFMF,ru Zenit,21,1999,0.6,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Jamal Musiala,2c0558b8,38000000,de GER,MF,de Bayern Munich,17,2003,2.6,1,2,1,50.0,0.77,0.38,0.50,1.00,18.3,0,0,0,0.1,0.1,0.07,+0.9,+0.9
Enock Mwepu,1d5cab82,13000000,zm ZAM,MFFW,at RB Salzburg,22,1998,5.8,0,14,7,50.0,2.43,1.21,0.00,0.00,17.4,0,0,0,1.6,1.6,0.12,-1.6,-1.6
Vitaliy Mykolenko,30d4a2e5,17000000,ua UKR,DF,ua Dynamo Kyiv,21,1999,3.9,0,1,0,0.0,0.25,0.00,0.00,,23.6,0,0,0,0.0,0.0,0.02,0.0,0.0
Joakim Mæhle,c459a650,13000000,dk DEN,DFMF,it Atalanta,23,1997,1.9,0,2,1,50.0,1.03,0.52,0.00,0.00,17.2,0,0,0,0.2,0.2,0.10,-0.2,-0.2
Nacho,2946f9a1,10000000,es ESP,DF,es Real Madrid,30,1990,8.0,0,5,2,40.0,0.62,0.25,0.00,0.00,9.3,0,0,0,0.3,0.3,0.06,-0.3,-0.3
Yuto Nagatomo,4b6960d2,800000,jp JPN,DFMF,fr Marseille,33,1986,1.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Radja Nainggolan,1f9328da,5000000,be BEL,MF,it Inter,32,1988,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Shoya Nakajima,be60b6f4,3500000,jp JPN,FWMF,pt Porto,25,1994,0.8,0,1,0,0.0,1.23,0.00,0.00,,23.6,0,0,0,0.0,0.0,0.02,0.0,0.0
Jesús Navas,3f10bd22,3000000,es ESP,DF,es Sevilla,34,1985,5.1,0,2,2,100.0,0.39,0.39,0.00,0.00,19.6,0,0,0,0.1,0.1,0.04,-0.1,-0.1
Keylor Navas,ecada4fc,12000000,cr CRC,GK,fr Paris S-G,33,1986,12.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Loum Ndiaye,bcfc4473,2500000,sn SEN,MF,pt Porto,23,1996,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
David Neres,4f1e6a0b,27000000,br BRA,FW,nl Ajax,23,1997,3.4,1,5,2,40.0,1.45,0.58,0.20,0.50,15.9,0,0,0,0.5,0.5,0.10,+0.5,+0.5
Ruslan Neshcheret,0880e10b,1000000,ua UKR,GK,ua Dynamo Kyiv,18,2002,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Neto,a9dc785c,6000000,br BRA,GK,es Barcelona,31,1989,3.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Manuel Neuer,8778c910,18000000,de GER,GK,de Bayern Munich,34,1986,8.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Florian Neuhaus,36a59ba4,35000000,de GER,MF,de M'Gladbach,23,1997,7.8,0,10,4,40.0,1.29,0.52,0.00,0.00,23.1,0,0,0,0.8,0.8,0.08,-0.8,-0.8
Neymar,69384e5d,100000000,br BRA,FWMF,fr Paris S-G,28,1992,8.3,6,30,16,53.3,3.63,1.94,0.17,0.31,18.0,4,1,1,5.1,4.3,0.14,+0.9,+0.7
Tokmac Nguen,36a79857,2800000,no NOR,FWMF,hu Ferencváros,26,1993,5.1,1,12,3,25.0,2.37,0.59,0.08,0.33,21.3,0,0,0,0.9,0.9,0.07,+0.1,+0.1
M'Baye Niang,2054d037,4500000,sn SEN,FW,fr Rennes,25,1994,1.1,0,6,1,16.7,5.40,0.90,0.00,0.00,16.2,0,0,0,0.5,0.5,0.08,-0.5,-0.5
Saúl Ñíguez,c14bc029,40000000,es ESP,MF,es Atlético Madrid,25,1994,5.1,0,6,1,16.7,1.17,0.20,0.00,0.00,25.8,0,0,0,0.2,0.2,0.03,-0.2,-0.2
Rasmus Nissen,39769cff,8500000,dk DEN,DF,at RB Salzburg,23,1997,5.0,0,4,0,0.0,0.80,0.00,0.00,,15.8,0,0,0,0.2,0.2,0.05,-0.2,-0.2
Christopher Nkunku,7c56da38,43000000,fr FRA,MFFW,de RB Leipzig,22,1997,6.5,1,6,4,66.7,0.93,0.62,0.17,0.25,19.1,0,0,0,0.4,0.4,0.06,+0.6,+0.6
Alexander Nübel,afb0c500,6000000,de GER,GK,de Bayern Munich,23,1996,2.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Gerzino Nyamsi,6043997c,3500000,fr FRA,DF,fr Rennes,23,1997,2.0,0,4,2,50.0,2.00,1.00,0.00,0.00,8.9,0,0,0,0.3,0.3,0.07,-0.3,-0.3
Steven Nzonzi,c7526c18,8000000,fr FRA,MF,fr Rennes,31,1988,4.7,0,1,0,0.0,0.21,0.00,0.00,,22.0,0,0,0,0.1,0.1,0.08,-0.1,-0.1
Jan Oblak,ee8508c0,70000000,si SVN,GK,es Atlético Madrid,27,1993,8.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Lucas Ocampos,a08b974a,40000000,ar ARG,FWDF,es Sevilla,26,1994,5.0,0,14,5,35.7,2.80,1.00,0.00,0.00,17.2,0,0,0,1.0,1.0,0.07,-1.0,-1.0
Álvaro Odriozola,1d1691ad,10000000,es ESP,DF,es Real Madrid,24,1995,0.4,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Noah Okafor,ca607d59,6500000,ch SUI,FWMF,at RB Salzburg,20,2000,0.6,0,2,1,50.0,3.10,1.55,0.00,0.00,14.3,0,0,0,0.2,0.2,0.12,-0.2,-0.2
David Okereke,d125f22f,2800000,ng NGA,MFFW,be Club Brugge,22,1997,0.3,0,1,0,0.0,3.33,0.00,0.00,,20.0,0,0,0,0.1,0.1,0.06,-0.1,-0.1
Masaya Okugawa,63b9cc6d,2500000,jp JPN,MFFW,at RB Salzburg,24,1996,0.5,1,2,2,100.0,4.00,4.00,0.50,0.50,14.6,0,0,0,0.5,0.5,0.26,+0.5,+0.5
Sérgio Oliveira,947e036f,19000000,pt POR,MF,pt Porto,28,1992,8.2,5,10,7,70.0,1.23,0.86,0.20,0.29,26.5,1,3,3,2.9,0.6,0.06,+2.1,+1.4
Dani Olmo,ae44e8e2,45000000,es ESP,FWMF,de RB Leipzig,22,1998,6.5,1,11,3,27.3,1.70,0.46,0.09,0.33,16.4,0,0,0,0.9,0.9,0.08,+0.1,+0.1
